	mean_abundance	occurrence	predicted_occurrence	lower_conf_int	upper_conf_int	full_taxonomy
G000633215	2.8169014084507043e-07	0.014084507042253521	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Microbacteriaceae; g__Microbacterium; s__Microbacterium paraoxydans
G001431535	2.8169014084507043e-07	0.014084507042253521	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__Stenotrophomonas chelatiphaga
G000620925	2.8169014084507043e-07	0.014084507042253521	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Conchiformibius; s__Conchiformibius steedae
G000614355	2.8169014084507043e-07	0.007042253521126761	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Porphyromonas; s__Porphyromonas cangingivalis
G000701345	2.8169014084507043e-07	0.014084507042253521	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bradyrhizobium; s__Bradyrhizobium sp. URHD0069
G000521765	2.8169014084507043e-07	0.014084507042253521	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Bibersteinia; s__Bibersteinia trehalosi
G900163845	2.8169014084507043e-07	0.007042253521126761	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Luteococcus; s__Luteococcus japonicus
G000368025	2.8169014084507043e-07	0.007042253521126761	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter parvus
G000344155	2.8169014084507043e-07	0.014084507042253521	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Gordoniaceae; g__Gordonia; s__Gordonia paraffinivorans
G000282995	2.8169014084507043e-07	0.014084507042253521	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Melaminivora; s__Melaminivora alkalimesophila
G000337375	2.8169014084507043e-07	0.007042253521126761	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Haloferacales; f__Halorubraceae; g__Halorubrum; s__Halorubrum lipolyticum
G000192575	2.8169014084507043e-07	0.014084507042253521	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium; s__Novosphingobium nitrogenifigens
G000337095	2.8169014084507043e-07	0.007042253521126761	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Haloferacales; f__Haloferacaceae; g__Halogeometricum; s__Halogeometricum pallidum
G000021885	2.8169014084507043e-07	0.014084507042253521	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus; s__[Haemophilus] parasuis
G000022005	2.8169014084507043e-07	0.007042253521126761	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Caulobacter; s__Caulobacter vibrioides
G000368825	2.8169014084507043e-07	0.007042253521126761	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter; s__Acinetobacter ursingii
G000023905	2.8169014084507043e-07	0.014084507042253521	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__Leptotrichia buccalis
G000179055	2.8169014084507043e-07	0.014084507042253521	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella bryantii
G000178455	2.8169014084507043e-07	0.007042253521126761	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Brevibacteriaceae; g__Brevibacterium; s__Brevibacterium mcbrellneri
G000024285	2.8169014084507043e-07	0.007042253521126761	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Alicyclobacillaceae; g__Alicyclobacillus; s__Alicyclobacillus acidocaldarius
G000320945	2.8169014084507043e-07	0.014084507042253521	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Idiomarinaceae; g__Idiomarina; s__Idiomarina sp. 28-8
G000164135	2.8169014084507043e-07	0.014084507042253521	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__Mycobacterium parascrofulaceum
G000298115	2.8169014084507043e-07	0.007042253521126761	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__Lactobacillus buchneri
G000160035	2.8169014084507043e-07	0.014084507042253521	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Catonella; s__Catonella morbi
G000243715	2.8169014084507043e-07	0.007042253521126761	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Spirochaetes; c__Spirochaetia; o__; f__Leptospiraceae; g__Leptospira; s__Leptospira broomii
G000159035	2.8169014084507043e-07	0.014084507042253521	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__Actinomyces urogenitalis
G000318015	2.8169014084507043e-07	0.014084507042253521	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Bordetella; s__Bordetella bronchiseptica
G000317935	2.8169014084507043e-07	0.014084507042253521	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Bordetella; s__Bordetella parapertussis
G000157935	2.8169014084507043e-07	0.014084507042253521	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella copri
G000092645	2.8169014084507043e-07	0.007042253521126761	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__; f__; g__Thermobispora; s__Thermobispora bispora
G000156215	2.8169014084507043e-07	0.007042253521126761	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Collinsella; s__Collinsella stercoris
G000092865	2.8169014084507043e-07	0.007042253521126761	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Cellulomonadaceae; g__Cellulomonas; s__Cellulomonas flavigena
G000143145	2.8169014084507043e-07	0.014084507042253521	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium; s__Hyphomicrobium denitrificans
G000210055	2.8169014084507043e-07	0.007042253521126761	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Eggerthellales; f__Eggerthellaceae; g__Gordonibacter; s__Gordonibacter pamelaeae
G000214155	2.8169014084507043e-07	0.014084507042253521	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Mycobacteriaceae; g__Mycobacterium; s__Mycobacterium sinense
G000192225	2.8169014084507043e-07	0.014084507042253521	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Capnocytophaga; s__Capnocytophaga sp. oral taxon 338
G000230555	2.8169014084507043e-07	0.014084507042253521	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Pelagibacterium; s__Pelagibacterium halotolerans
G000227765	2.8169014084507043e-07	0.014084507042253521	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__Neisseria wadsworthii
G000010605	2.8169014084507043e-07	0.007042253521126761	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces; s__Streptomyces griseus
G000349585	2.8169014084507043e-07	0.007042253521126761	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Dietziaceae; g__Dietzia; s__Dietzia sp. UCD-THP
G000235885	2.8169014084507043e-07	0.014084507042253521	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella stercorea
G000236665	2.8169014084507043e-07	0.007042253521126761	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Azospira; s__Azospira oryzae
G000226875	2.8169014084507043e-07	0.014084507042253521	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__Neisseria shayeganii
G000348525	2.8169014084507043e-07	0.014084507042253521	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Avibacterium; s__Avibacterium paragallinarum
G000230955	2.8169014084507043e-07	0.007042253521126761	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Halobacteriales; f__Halobacteriaceae; g__Halobacterium; s__Halobacterium sp. DL1
G000006865	2.8169014084507043e-07	0.007042253521126761	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__Lactococcus lactis
G000218565	2.8169014084507043e-07	0.014084507042253521	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Oligotropha; s__Oligotropha carboxidovorans
G000219605	2.8169014084507043e-07	0.007042253521126761	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas stutzeri
G000015265	2.8169014084507043e-07	0.007042253521126761	0.002840467173793493	0.00024841966781919897	0.03162284338479593	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides; s__Nocardioides sp. JS614
G000152885	4.225352112676056e-07	0.014084507042253521	0.004259270550084571	0.00051774368423314	0.034116383660366775	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Idiomarinaceae; g__Idiomarina; s__Idiomarina baltica
G000701685	4.225352112676056e-07	0.02112676056338028	0.004259270550084571	0.00051774368423314	0.034116383660366775	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__; g__Gemella; s__Gemella sanguinis
G001021715	4.225352112676056e-07	0.014084507042253521	0.004259270550084571	0.00051774368423314	0.034116383660366775	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micrococcales; f__Dermacoccaceae; g__Dermacoccus; s__Dermacoccus sp. PE3
G001077815	4.225352112676056e-07	0.02112676056338028	0.004259270550084571	0.00051774368423314	0.034116383660366775	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__Erythrobacter; s__Erythrobacter atlanticus
G000299335	4.225352112676056e-07	0.014084507042253521	0.004259270550084571	0.00051774368423314	0.034116383660366775	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Alcanivoracaceae; g__Alcanivorax; s__Alcanivorax pacificus
G001318405	4.225352112676056e-07	0.02112676056338028	0.004259270550084571	0.00051774368423314	0.034116383660366775	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__Enterococcus cecorum
G000159635	4.225352112676056e-07	0.014084507042253521	0.004259270550084571	0.00051774368423314	0.034116383660366775	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium lipophiloflavum
G000259255	4.225352112676056e-07	0.007042253521126761	0.004259270550084571	0.00051774368423314	0.034116383660366775	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae; g__Helicobacter; s__Helicobacter cetorum
G000312445	4.225352112676056e-07	0.02112676056338028	0.004259270550084571	0.00051774368423314	0.034116383660366775	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__Phocaeicola; s__Phocaeicola abscessus
G000691505	4.225352112676056e-07	0.014084507042253521	0.004259270550084571	0.00051774368423314	0.034116383660366775	k__Archaea; p__Euryarchaeota; c__Halobacteria; o__Natrialbales; f__Natrialbaceae; g__Halostagnicola; s__Halostagnicola sp. A56
G000165905	4.225352112676056e-07	0.014084507042253521	0.004259270550084571	0.00051774368423314	0.034116383660366775	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium; s__Bifidobacterium bifidum
G000255535	4.225352112676056e-07	0.014084507042253521	0.004259270550084571	0.00051774368423314	0.034116383660366775	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacterales; f__Yersiniaceae; g__Rahnella; s__Rahnella aquatilis
G000688375	4.225352112676056e-07	0.02112676056338028	0.004259270550084571	0.00051774368423314	0.034116383660366775	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Prevotella sp. HUN102
G000661955	4.225352112676056e-07	0.02112676056338028	0.004259270550084571	0.00051774368423314	0.034116383660366775	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas; s__Stenotrophomonas rhizophila
G001305515	4.225352112676056e-07	0.014084507042253521	0.004259270550084571	0.00051774368423314	0.034116383660366775	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Prosthecomicrobium; s__Prosthecomicrobium hirschii
G000253295	4.225352112676056e-07	0.02112676056338028	0.004259270550084571	0.00051774368423314	0.034116383660366775	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Hyphomicrobium; s__Hyphomicrobium sp. MC1
G000688415	4.225352112676056e-07	0.02112676056338028	0.004259270550084571	0.00051774368423314	0.034116383660366775	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Corynebacteriales; f__Corynebacteriaceae; g__Corynebacterium; s__Corynebacterium pseudodiphtheriticum
G000272475	4.225352112676056e-07	0.014084507042253521	0.004259270550084571	0.00051774368423314	0.034116383660366775	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium; s__Novosphingobium sp. Rr 2-17
G000525775	4.225352112676056e-07	0.007042253521126761	0.004259270550084571	0.00051774368423314	0.034116383660366775	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiales Family XIII. Incertae Sedis; g__Mogibacterium; s__Mogibacterium timidum
G000214035	4.225352112676056e-07	0.014084507042253521	0.004259270550084571	0.00051774368423314	0.034116383660366775	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Methyloversatilis; s__Methyloversatilis universalis
G000282775	4.225352112676056e-07	0.014084507042253521	0.004259270550084571	0.00051774368423314	0.034116383660366775	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__Pseudomonas luteola
G000195715	4.225352112676056e-07	0.02112676056338028	0.004259270550084571	0.00051774368423314	0.034116383660366775	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Bordetella; s__Bordetella pertussis
